id,name,category,doc_id
4588,AI,TECHNOLOGY,811
4589,cybersecurity,RISK,811
4590,GAO,ACTOR,811
4591,Congress,ACTOR,811
4592,automation,TECHNOLOGY,811
4593,federal government,ACTOR,811
4594,cybersecurity tools,TECHNOLOGY,811
4595,privacy,RISK,811
4596,GAO,ACTOR,888
4597,fentanyl,DOMAIN,888
4598,methamphetamine,DOMAIN,888
4599,ML,TECHNOLOGY,888
4600,federal government,ACTOR,888
4601,law enforcement agencies,DOMAIN,888
4602,Congress,ACTOR,888
4603,providers,ACTOR,888
4604,platforms,TECHNOLOGY,888
4605,federal government,ACTOR,824
4606,wildfire detection technologies,TECHNOLOGY,824
4607,AI,TECHNOLOGY,824
4608,real-time imagery,TECHNOLOGY,824
4609,weather data,TECHNOLOGY,824
4610,Act,LEGAL_SOURCE,824
4611,congressional committees,ACTOR,824
4612,Institute,ACTOR,984
4613,e-governance systems,TECHNOLOGY,984
4614,section 102,LEGAL_SOURCE,984
4615,standards,REQUIREMENT,984
4616,reference implementations,REQUIREMENT,984
4617,emerging technologies,TECHNOLOGY,984
4618,AI,TECHNOLOGY,984
4619,Russia,OTHER,984
4620,China,OTHER,984
4621,privacy,RISK,984
4622,security,RISK,984
4623,Assistant Secretary for Preparedness and Response,ACTOR,315
4624,AI,TECHNOLOGY,315
4625,pathogens,DOMAIN,315
4626,viruses,DOMAIN,315
4627,bioweapons,DOMAIN,315
4628,chemical weapons,DOMAIN,315
4629,National Health Security Strategy,LEGAL_SOURCE,315
4630,Assistant Secretary of Commerce for Communications and Information,ACTOR,396
4631,accountability,OTHER,396
4632,AI system,TECHNOLOGY,396
4633,trustworthy,RISK,396
4634,cybersecurity,RISK,396
4635,stakeholders,ACTOR,396
4636,Congress,ACTOR,396
4637,accountability measures,OTHER,396
4638,public meetings,REQUIREMENT,396
4639,disclosed,OTHER,396
4640,Under Secretary of Commerce,ACTOR,395
4641,online content verification,TECHNOLOGY,395
4642,AI outputs,TECHNOLOGY,395
4643,GenAI,TECHNOLOGY,395
4644,AI transparency reports,OTHER,395
4645,NIST,ACTOR,395
4646,AI oversight,OTHER,395
4647,risk assessments,RISK,395
4648,AI Certification Advisory Committee,ACTOR,395
4649,compliance,REQUIREMENT,395
4650,consumer education working group,REQUIREMENT,395
4651,NIST,ACTOR,416
4652,NIST,ACTOR,416
4653,Testing Standards,REQUIREMENT,416
4654,computational forensic software,TECHNOLOGY,416
4655,AI-enabled automated,TECHNOLOGY,416
4656,disparate impacts,RISK,416
4657,protected groups,ACTOR,416
4658,documentation,LEGAL_SOURCE,416
4659,validation processes,REQUIREMENT,416
4660,reports,LEGAL_SOURCE,416
4661,defendants,ACTOR,416
4662,Testing Program,REQUIREMENT,416
4663,algorithms,TECHNOLOGY,416
4664,sample data,TECHNOLOGY,416
4665,adversarial examples,LIFECYCLE_STAGE,416
4666,law enforcement agencies,ACTOR,416
4667,source code,LEGAL_SOURCE,416
4668,Section 230,LEGAL_SOURCE,398
4669,Communications Act of 1934,LEGAL_SOURCE,398
4670,interactive computer service,TECHNOLOGY,398
4671,GenAI,TECHNOLOGY,398
4672,NIST,ACTOR,397
4673,OMB,ACTOR,397
4674,NIST,ACTOR,397
4675,OMB,ACTOR,397
4676,federal agencies,ACTOR,397
4677,AI Risk Management Framework,LEGAL_SOURCE,397
4678,cybersecurity,RISK,397
4679,AI systems,TECHNOLOGY,397
4680,AI suppliers,ACTOR,397
4681,GAO,ACTOR,397
4682,Congress,ACTOR,397
4683,national security systems,DOMAIN,397
4684,Federal Acquisition Regulatory Council,ACTOR,397
4685,AI procurement,REQUIREMENT,397
4686,AI expertise,DOMAIN,397
4687,interdisciplinary experts,ACTOR,397
4688,standards,REQUIREMENT,397
4689,AI acquisitions,TECHNOLOGY,397
4690,evaluations,LIFECYCLE_STAGE,397
4691,Section 503(b),LEGAL_SOURCE,429
4692,"Federal Food, Drug and Cosmetic Act",LEGAL_SOURCE,429
4693,AI,TECHNOLOGY,429
4694,ML,TECHNOLOGY,429
4695,FDA,ACTOR,429
4696,State,OTHER,429
4697,new device,TECHNOLOGY,429
4698,premarket notification,REQUIREMENT,429
4699,pricing algorithms,TECHNOLOGY,415
4700,FTC,ACTOR,415
4701,Attorney General,ACTOR,415
4702,Department of Justice,ACTOR,415
4703,NIST,ACTOR,415
4704,civil penalties,OTHER,415
4705,antitrust cases,LEGAL_SOURCE,415
4706,pricing algorithms,TECHNOLOGY,415
4707,collusive behavior,RISK,415
4708,disclosure,OTHER,415
4709,price discrimination,RISK,415
4710,third-party algorithm developers,ACTOR,415
4711,FTC,ACTOR,415
4712,consumer harm,RISK,415
4713,Department of Health and Human Services,ACTOR,408
4714,AI,TECHNOLOGY,408
4715,AI,TECHNOLOGY,408
4716,stakeholders,ACTOR,408
4717,Public Health Service Act,LEGAL_SOURCE,408
4718,biological weapons,RISK,408
4719,drug-resistant viruses and bacteria,RISK,408
4720,congressional committees,ACTOR,408
4721,artificial intelligence regulation,LEGAL_SOURCE,399
4722,financial services industry,DOMAIN,399
4723,artificial intelligence bug bounty programs,REQUIREMENT,399
4724,vulnerability analysis study,LIFECYCLE_STAGE,399
4725,artificial intelligence-enabled military applications,DOMAIN,399
4726,data sharing and coordination,OTHER,399
4727,covered algorithm,TECHNOLOGY,414
4728,civil rights,RISK,414
4729,discrimination,RISK,414
4730,discrimination,RISK,414
4731,algorithmic harms,RISK,414
4732,Congress,ACTOR,414
4733,Department of Justice,ACTOR,414
4734,Civil Rights Division,ACTOR,414
4735,interagency working group,REQUIREMENT,414
4736,Department of Commerce,ACTOR,401
4737,Export Control Classification Number 3A090,REQUIREMENT,401
4738,Export Control Classification Number 4A090,REQUIREMENT,401
4739,Export Administration Regulations,LEGAL_SOURCE,401
4740,People’s Republic of China,OTHER,401
4741,Macau,OTHER,401
4742,integrated circuits,TECHNOLOGY,401
4743,US persons,ACTOR,401
4744,NIST,ACTOR,411
4745,NIST,ACTOR,411
4746,NIST,ACTOR,411
4747,Congress,ACTOR,411
4748,AI,TECHNOLOGY,411
4749,emerging technology standards development,REQUIREMENT,411
4750,federal agencies,ACTOR,411
4751,U.S. industry,ACTOR,411
4752,international standards efforts,REQUIREMENT,411
4753,pilot program,REQUIREMENT,411
4754,grants,DOMAIN,411
4755,fiscal years 2024 through 2028,REQUIREMENT,411
4756,Financial Stability Act of 2010,LEGAL_SOURCE,449
4757,Financial Stability Oversight Council,ACTOR,449
4758,Office of Financial Research,ACTOR,449
4759,NSA,ACTOR,449
4760,Cybersecurity Information Sheet,LEGAL_SOURCE,449
4761,Federal securities laws,LEGAL_SOURCE,449
4762,machine-manipulated media,TECHNOLOGY,449
4763,AI model outcomes,TECHNOLOGY,449
4764,securities violations,DOMAIN,449
4765,financial institutions,DOMAIN,449
4766,third-party AI service providers,ACTOR,449
4767,malign actors,RISK,449
4768,market manipulation,RISK,449
4769,Department of Defense,ACTOR,422
4770,DoD,ACTOR,422
4771,Chinese autonomous ground vehicles,TECHNOLOGY,422
4772,U.S. government,ACTOR,422
4773,Chinese Communist Party,ACTOR,422
4774,People’s Liberation Army,ACTOR,422
4775,national security,RISK,422
4776,dual-use implications,RISK,422
4777,Department of Defense bases,OTHER,422
4778,sensitive U.S. Government facilities,OTHER,422
4779,National AI Commission,ACTOR,450
4780,state legislatures,ACTOR,450
4781,AI,TECHNOLOGY,450
4782,federal government,ACTOR,450
4783,Congress,ACTOR,450
4784,President,ACTOR,450
4785,general-purpose AI systems,TECHNOLOGY,450
4786,binding regulatory framework,LEGAL_SOURCE,450
4787,commissioners,ACTOR,450
4788,Democratic appointee,ACTOR,450
4789,Republican appointee,ACTOR,450
4790,First Amendment,LEGAL_SOURCE,439
4791,intellectual property,LEGAL_SOURCE,439
4792,personalized cloning services,TECHNOLOGY,439
4793,digital voice replicas,TECHNOLOGY,439
4794,digital depictions,TECHNOLOGY,439
4795,unauthorized distribution,RISK,439
4796,commercial use,RISK,439
4797,financial,RISK,439
4798,physical,RISK,439
4799,emotional distress,RISK,439
4800,attorney fees,DOMAIN,439
4801,civil actions,DOMAIN,439
4802,negligible harm,OTHER,439
4803,liability,OTHER,439
4804,Department of Defense,ACTOR,420
4805,Joint Autonomy Office,ACTOR,420
4806,DoD,ACTOR,420
4807,autonomous systems,TECHNOLOGY,420
4808,autonomous capabilities,TECHNOLOGY,420
4809,datasets,TECHNOLOGY,420
4810,security protocols,RISK,420
4811,classification framework,LEGAL_SOURCE,420
4812,Congress,ACTOR,420
4813,training,LIFECYCLE_STAGE,420
4814,testing and evaluation,LIFECYCLE_STAGE,420
4815,FCC,ACTOR,442
4816,FCC,ACTOR,442
4817,FTC,ACTOR,442
4818,FTC,ACTOR,442
4819,artificial intelligence products,TECHNOLOGY,442
4820,children,ACTOR,442
4821,parental consent,RISK,442
4822,task force,ACTOR,433
4823,AI,TECHNOLOGY,433
4824,financial services sector,DOMAIN,433
4825,Congress,ACTOR,433
4826,AI misuse,RISK,433
4827,AI fraud detection measures,TECHNOLOGY,433
4828,depository institutions,ACTOR,433
4829,credit unions,ACTOR,433
4830,third-party vendors,ACTOR,433
4831,AI experts,ACTOR,433
4832,AI leadership training program,REQUIREMENT,432
4833,executive agencies,ACTOR,432
4834,AI capabilities,TECHNOLOGY,432
4835,federal government,ACTOR,432
4836,AI procurement,TECHNOLOGY,432
4837,testing and evaluation,LIFECYCLE_STAGE,432
4838,testing and evaluation,LIFECYCLE_STAGE,432
4839,auditing,LIFECYCLE_STAGE,432
4840,AI system failures,RISK,432
4841,risk management,RISK,432
4842,constitutional risks,LEGAL_SOURCE,432
4843,metrics,OTHER,432
4844,Congress,ACTOR,432
4845,Department of Energy,ACTOR,438
4846,DOE,ACTOR,438
4847,NSF,ACTOR,438
4848,NSF,ACTOR,438
4849,memorandum of understanding,LEGAL_SOURCE,438
4850,AI,TECHNOLOGY,438
4851,ML,TECHNOLOGY,438
4852,data analytics,TECHNOLOGY,438
4853,quantum technology,TECHNOLOGY,438
4854,computational sciences,TECHNOLOGY,438
4855,federal agencies,ACTOR,438
4856,National Laboratories,ACTOR,438
4857,STEM education,DOMAIN,438
4858,research security provisions,LEGAL_SOURCE,438
4859,law,LEGAL_SOURCE,438
4860,email service providers,ACTOR,441
4861,filtering algorithms,TECHNOLOGY,441
4862,political campaigns,ACTOR,441
4863,transparency reports,LEGAL_SOURCE,441
4864,FTC,ACTOR,441
4865,Federal Trade Commission Act,LEGAL_SOURCE,441
4866,filtering algorithm,TECHNOLOGY,441
4867,operator,ACTOR,441
4868,political campaign,ACTOR,441
4869,task force,ACTOR,440
4870,AI,TECHNOLOGY,440
4871,privacy,RISK,440
4872,civil rights,RISK,440
4873,civil liberties,RISK,440
4874,federal antidiscrimination laws,LEGAL_SOURCE,440
4875,disparate impact standards,RISK,440
4876,AI validation,LIFECYCLE_STAGE,440
4877,auditing,LIFECYCLE_STAGE,440
4878,AI governance,OTHER,440
4879,oversight organization,ACTOR,440
4880,report,LEGAL_SOURCE,440
4881,GenAI,TECHNOLOGY,448
4882,disclaimer,LEGAL_SOURCE,448
4883,FTC,ACTOR,448
4884,FTC,ACTOR,448
4885,Federal Trade Commission Act,LEGAL_SOURCE,448
4886,disclosure requirement,LEGAL_SOURCE,448
4887,penalties,OTHER,448
4888,FTC,ACTOR,451
4889,Telemarketing Sales Rule,LEGAL_SOURCE,451
4890,AI,TECHNOLOGY,451
4891,telemarketing,DOMAIN,451
4892,financial penalties,OTHER,451
4893,fraud,RISK,451
4894,Chief Artificial Intelligence Officers Council,ACTOR,437
4895,CAIO,ACTOR,437
4896,Chief Artificial Intelligence Officer,ACTOR,437
4897,Artificial Intelligence Governance Boards,ACTOR,437
4898,AI strategies,LEGAL_SOURCE,437
4899,GAO,ACTOR,437
4900,federal agencies,ACTOR,437
4901,AI,TECHNOLOGY,437
4902,laws,LEGAL_SOURCE,437
4903,standards,REQUIREMENT,437
4904,transparency,OTHER,437
4905,individual rights,RISK,437
4906,FTC,ACTOR,436
4907,FTC,ACTOR,436
4908,training data,TECHNOLOGY,436
4909,algorithms,TECHNOLOGY,436
4910,AI foundation models,TECHNOLOGY,436
4911,NIST,ACTOR,436
4912,OSTP,ACTOR,436
4913,U.S. Copyright Office,ACTOR,436
4914,Federal Trade Commission Act,LEGAL_SOURCE,436
4915,model performance evaluations,OTHER,436
4916,stakeholders,ACTOR,436
4917,Armed Forces,ACTOR,431
4918,Department of Defense Cyber Workforce Framework,REQUIREMENT,431
4919,Secretary,ACTOR,431
4920,Armed Forces,ACTOR,431
4921,DoD,ACTOR,431
4922,AI,TECHNOLOGY,431
4923,EPA,ACTOR,443
4924,EPA,ACTOR,443
4925,FAA,ACTOR,443
4926,Water Quality and Environmental Innovation Fund,REQUIREMENT,443
4927,Motor Vehicle and Engine Compliance Program,REQUIREMENT,443
4928,AI,TECHNOLOGY,443
4929,quantum technology,TECHNOLOGY,443
4930,robotics,TECHNOLOGY,443
4931,Congress,ACTOR,443
4932,Department of Defense,ACTOR,428
4933,pilot program,REQUIREMENT,428
4934,Basic Allowance for Housing,OTHER,428
4935,ML,TECHNOLOGY,428
4936,artificial intelligence algorithms,TECHNOLOGY,428
4937,Senate,ACTOR,428
4938,House Armed Services Committees,ACTOR,428
4939,NIST,ACTOR,462
4940,NIST,ACTOR,462
4941,NIST,ACTOR,462
4942,trustworthy AI systems,TECHNOLOGY,462
4943,AI guardrails,LEGAL_SOURCE,462
4944,Department of Commerce,ACTOR,462
4945,Department of Energy,ACTOR,462
4946,Department of Energy,ACTOR,462
4947,memorandum of understanding,LEGAL_SOURCE,462
4948,Congress,ACTOR,453
4949,Communications Act of 1934,LEGAL_SOURCE,453
4950,AI,TECHNOLOGY,453
4951,financial penalties,OTHER,453
4952,robocalls,TECHNOLOGY,453
4953,Department of Agriculture,ACTOR,460
4954,program,REQUIREMENT,460
4955,AI software,TECHNOLOGY,460
4956,NIST,ACTOR,460
4957,Artificial Intelligence Risk Management Framework,REQUIREMENT,460
4958,Federal and State standards,REQUIREMENT,460
4959,licensure,REQUIREMENT,460
4960,certification,REQUIREMENT,460
4961,commercial driving,DOMAIN,460
4962,manure application,DOMAIN,460
4963,pesticide application,DOMAIN,460
4964,hazardous materials,RISK,460
4965,Department of Labor,ACTOR,452
4966,NSF,ACTOR,452
4967,NSF,ACTOR,452
4968,AI,TECHNOLOGY,452
4969,U.S. workforce,OTHER,452
4970,Congress,ACTOR,452
4971,education,ACTOR,452
4972,stakeholders,ACTOR,452
4973,federal agencies,ACTOR,452
4974,Department of Commerce,ACTOR,471
4975,Supply Chain Resiliency and Crisis Response Office,ACTOR,471
4976,grants,DOMAIN,471
4977,loans,DOMAIN,471
4978,loan guarantees,DOMAIN,471
4979,AI,TECHNOLOGY,471
4980,ML,TECHNOLOGY,471
4981,quantum technology,TECHNOLOGY,471
4982,Inspector General,ACTOR,471
4983,DOC,ACTOR,471
4984,Office of Investment and Innovation,ACTOR,461
4985,broadband and emerging information technology coordinator,ACTOR,461
4986,SBA,ACTOR,461
4987,chief information officer,ACTOR,461
4988,chief technology officer,ACTOR,461
4989,federal agencies,ACTOR,461
4990,Chief Counsel for Advocacy,ACTOR,461
4991,Small Business Act,LEGAL_SOURCE,461
4992,broadband,TECHNOLOGY,461
4993,emerging technologies,TECHNOLOGY,461
4994,Artificial Intelligence Training for the Acquisition Workforce Act,LEGAL_SOURCE,467
4995,executive branch,ACTOR,467
4996,AI,TECHNOLOGY,467
4997,training program,REQUIREMENT,467
4998,AI,TECHNOLOGY,467
4999,Department of Education,ACTOR,539
5000,Congress,ACTOR,539
5001,computer science education,DOMAIN,539
5002,STEAM education,DOMAIN,539
5003,FinCEN Modernization Act of 2023,LEGAL_SOURCE,497
5004,FinCEN,ACTOR,497
5005,Department of the Treasury,ACTOR,497
5006,ML,TECHNOLOGY,497
5007,data analytics,TECHNOLOGY,497
5008,financial systems,DOMAIN,497
5009,cryptocurrencies,TECHNOLOGY,497
5010,money laundering,DOMAIN,497
5011,cyber threats,RISK,497
5012,Congressional committees,ACTOR,497
5013,EPA,ACTOR,400
5014,EPA,ACTOR,400
5015,Congress,ACTOR,400
5016,AI,TECHNOLOGY,400
5017,AI models,TECHNOLOGY,400
5018,hardware,TECHNOLOGY,400
5019,data centers,TECHNOLOGY,400
5020,AI model design,TECHNOLOGY,400
5021,NIST,ACTOR,400
5022,NIST,ACTOR,400
5023,Department of Energy,ACTOR,400
5024,AI systems,TECHNOLOGY,400
5025,NOAA,ACTOR,540
5026,NOAA,ACTOR,540
5027,NOAA,ACTOR,540
5028,hazard risk communication office,ACTOR,540
5029,AI,TECHNOLOGY,540
5030,ML,TECHNOLOGY,540
5031,research program,REQUIREMENT,540
5032,pilot program,REQUIREMENT,540
5033,Department of Energy,ACTOR,486
5034,Department of Transportation,ACTOR,486
5035,NIST,ACTOR,486
5036,National Pipeline Modernization Center,ACTOR,486
5037,pipeline technologies,TECHNOLOGY,486
5038,pipeline systems,TECHNOLOGY,486
5039,measurement research,LIFECYCLE_STAGE,486
5040,testing and evaluation,LIFECYCLE_STAGE,486
5041,standardization programs,REQUIREMENT,486
5042,safety,RISK,486
5043,security,RISK,486
5044,Supply Chain Resiliency and Crisis Response Office,ACTOR,483
5045,Under Secretary,ACTOR,483
5046,federal agencies,ACTOR,483
5047,private sector,ACTOR,483
5048,labor organizations,ACTOR,483
5049,international partners,ACTOR,483
5050,supply chain,REQUIREMENT,483
5051,supply chain resilience,RISK,483
5052,security,RISK,483
5053,domestic manufacturing,REQUIREMENT,483
5054,Department of Energy,ACTOR,487
5055,NOAA,ACTOR,487
5056,AI,TECHNOLOGY,487
5057,advanced computing,TECHNOLOGY,487
5058,weather models,TECHNOLOGY,487
5059,memorandum of understanding,REQUIREMENT,487
5060,high-performance computing systems,TECHNOLOGY,487
5061,scientific computing infrastructure,TECHNOLOGY,487
5062,data sharing,LEGAL_SOURCE,487
5063,computing research initiative,REQUIREMENT,487
5064,National Laboratories,ACTOR,487
5065,AI-enabled computing systems,TECHNOLOGY,487
5066,Congress,ACTOR,487
5067,National Defense Authorization Act for Fiscal Year 2022,LEGAL_SOURCE,484
5068,DoD,ACTOR,484
5069,cyber data products and services,TECHNOLOGY,484
5070,AI-driven endpoint security,TECHNOLOGY,484
5071,software supply chain security,RISK,484
5072,AI,TECHNOLOGY,484
5073,NIST,ACTOR,489
5074,NIST,ACTOR,489
5075,NIST,ACTOR,489
5076,AI,TECHNOLOGY,489
5077,AI workforce framework,REQUIREMENT,489
5078,Congress,ACTOR,489
5079,National Initiative for Cybersecurity Education Workforce Framework for Cybersecurity,REQUIREMENT,489
5080,quantum technology,TECHNOLOGY,489
5081,AI-generated audio,TECHNOLOGY,517
5082,visual media,TECHNOLOGY,517
5083,elections,ACTOR,517
5084,injunctive relief,REQUIREMENT,517
5085,bona fide news,LEGAL_SOURCE,517
5086,satire,RISK,517
5087,attorney's fees,DOMAIN,517
5088,Department of Commerce,ACTOR,485
5089,information and communications technology,TECHNOLOGY,485
5090,ICT,TECHNOLOGY,485
5091,U.S.,OTHER,485
5092,foreign adversaries,OTHER,485
5093,President,ACTOR,485
5094,AI,TECHNOLOGY,485
5095,quantum technology,TECHNOLOGY,485
5096,telecommunications,TECHNOLOGY,485
5097,civil and criminal penalties,OTHER,485
5098,fines,OTHER,485
5099,imprisonment,OTHER,485
5100,forfeiture,OTHER,485
5101,FAA,ACTOR,797
5102,air traffic control training,DOMAIN,797
5103,AI,TECHNOLOGY,797
5104,ML,TECHNOLOGY,797
5105,virtual/augmented reality,TECHNOLOGY,797
5106,labor organizations,ACTOR,797
5107,Congress,ACTOR,797
5108,FAA,ACTOR,796
5109,AI,TECHNOLOGY,796
5110,ML,TECHNOLOGY,796
5111,airport efficiency and safety,DOMAIN,796
5112,jet bridges,DOMAIN,796
5113,airport service vehicles,DOMAIN,796
5114,aircraft taxiing,DOMAIN,796
5115,Congress,ACTOR,796
5116,China,OTHER,796
5117,Under Secretary,ACTOR,800
5118,weather enterprise,ACTOR,800
5119,NOAA,ACTOR,800
5120,NOAA,ACTOR,800
5121,Commercial Data Program,REQUIREMENT,800
5122,U.S.,OTHER,800
5123,AI,TECHNOLOGY,800
5124,ML,TECHNOLOGY,800
5125,university consortium,ACTOR,800
5126,federal agencies,ACTOR,800
