name,category,doc_id,id
Artificial Intelligence Governance Boards,ACTOR,539,3325
AI Governance Boards,ACTOR,886,3326
AI Foundation Model Transparency Act of 2023,LEGAL_SOURCE,540,3327
AI foundation models,TECHNOLOGY,540,3328
model performance evaluations,BENCHMARK,540,3329
“Managing Active and Reserve Tech Talent Effectively Act of 2023”,LEGAL_SOURCE,541,3330
Department of Defense Cyber Workforce Framework,REQUIREMENT,541,3331
Water Quality and Environmental Innovation Act,LEGAL_SOURCE,542,3332
EPA,ACTOR,795,3333
water quality,DOMAIN,917,3334
Water Quality and Environmental Innovation Fund,REQUIREMENT,542,3335
Motor Vehicle and Engine Compliance Program,REQUIREMENT,542,3336
Basic Allowance for Housing Calculation Improvement Act of 2023,LEGAL_SOURCE,543,3337
Basic Allowance for Housing,BENCHMARK,543,3338
artificial intelligence algorithms,TECHNOLOGY,813,3339
TEST AI Act of 2023,LEGAL_SOURCE,544,3340
AI guardrails,LEGAL_SOURCE,831,3341
QUIET Act,LEGAL_SOURCE,545,3342
robocalls,TECHNOLOGY,598,3343
Farm Tech Act,LEGAL_SOURCE,546,3344
AI software,TECHNOLOGY,761,3345
Artificial Intelligence Risk Management Framework,REQUIREMENT,758,3346
Federal and State standards,REQUIREMENT,546,3347
licensure,REQUIREMENT,546,3348
commercial driving,DOMAIN,546,3349
manure application,DOMAIN,546,3350
pesticide application,DOMAIN,546,3351
hazardous materials,RISK,546,3352
Jobs of the Future Act of 2023,LEGAL_SOURCE,547,3353
U.S. workforce,EMPLOYMENT,547,3354
Building Resilient Supply Chains Act,LEGAL_SOURCE,548,3355
Supply Chain Resiliency and Crisis Response Office,ACTOR,556,3356
loan guarantees,DOMAIN,577,3357
DOC,ACTOR,548,3358
Small Business Broadband and Emerging Information Technology Enhancement Act of 2023,LEGAL_SOURCE,549,3359
Office of Investment and Innovation,ACTOR,549,3360
broadband and emerging information technology coordinator,ACTOR,549,3361
broadband,TECHNOLOGY,549,3362
chief information officer,ACTOR,549,3363
chief technology officer,ACTOR,549,3364
Chief Counsel for Advocacy,ACTOR,549,3365
AI Training Expansion Act of 2023,LEGAL_SOURCE,550,3366
training program,REQUIREMENT,550,3367
Computer Science for All Act of 2023,LEGAL_SOURCE,551,3368
computer science education,DOMAIN,551,3369
STEAM education,DOMAIN,551,3370
FinCEN Modernization Act of 2023,LEGAL_SOURCE,552,3371
financial systems,DOMAIN,552,3372
cryptocurrencies,TECHNOLOGY,552,3373
Artificial Intelligence Environmental Impacts Act of 2024,LEGAL_SOURCE,553,3374
Tornado Observations Research and Notification Assessment for Development of Operations Act,LEGAL_SOURCE,554,3375
hazard risk communication office,ACTOR,554,3376
standardization programs,REQUIREMENT,555,3377
Supply Chain Mapping and Monitoring Act,LEGAL_SOURCE,556,3378
supply chain resilience,RISK,599,3379
international partners,ACTOR,839,3380
weather models,TECHNOLOGY,731,3381
scientific computing infrastructure,TECHNOLOGY,557,3382
computing research initiative,REQUIREMENT,557,3383
AI-enabled computing systems,TECHNOLOGY,557,3384
AI for National Security Act,LEGAL_SOURCE,558,3385
National Defense Authorization Act for Fiscal Year 2022,LEGAL_SOURCE,558,3386
cyber data products and services,TECHNOLOGY,558,3387
AI-driven endpoint security,TECHNOLOGY,558,3388
software supply chain security,RISK,558,3389
Technology Workforce Framework Act of 2024,LEGAL_SOURCE,559,3390
AI workforce framework,REQUIREMENT,559,3391
National Initiative for Cybersecurity Education Workforce Framework for Cybersecurity,REQUIREMENT,559,3392
Protect Elections from Deceptive AI Act,LEGAL_SOURCE,560,3393
visual media,TECHNOLOGY,560,3394
bona fide news,LEGAL_SOURCE,920,3395
attorney's fees,DOMAIN,940,3396
RESTRICT Act,LEGAL_SOURCE,561,3397
information and communications technology,TECHNOLOGY,561,3398
ICT,TECHNOLOGY,561,3399
telecommunications,TECHNOLOGY,595,3400
"FAA Research and Development Act of 2023, Sec. 215 (""Air Traffic Control Training"")",LEGAL_SOURCE,562,3401
air traffic control training,DOMAIN,562,3402
virtual/augmented reality,TECHNOLOGY,562,3403
"FAA Research and Development Act of 2023, Sec. 210 (""Technology review of artificial intelligence and machine learning technologies"")",LEGAL_SOURCE,563,3404
aircraft taxiing,DOMAIN,563,3405
"Weather Act Reauthorization Act of 2023, Sec. 304 (""Data Assimilation, Management, and Sharing Practices"")",LEGAL_SOURCE,564,3406
weather enterprise,ACTOR,564,3407
cloud technologies,TECHNOLOGY,620,3408
Commercial Data Program,REQUIREMENT,564,3409
university consortium,ACTOR,564,3410
"National Drone and Advanced Air Mobility Research and Development Act, Title II (""National Drone and Advanced Air Mobility Research Institutes"")",LEGAL_SOURCE,565,3411
National Drone and Advanced Air Mobility Research Institutes,ACTOR,565,3412
Institutes,ACTOR,569,3413
interdisciplinary research,LIFECYCLE_STAGE,736,3414
advanced air mobility systems,DOMAIN,565,3415
"Weather Act Reauthorization Act of 2023, Sec. 116(f) (""National Harmful Algal Bloom and Hypoxia Observing Network"")",LEGAL_SOURCE,566,3416
Section 606 of the Harmful Algal Bloom and Hypoxia Research and Control Act,LEGAL_SOURCE,566,3417
local observing capabilities,REQUIREMENT,566,3418
Data Science and Literacy Act of 2023,LEGAL_SOURCE,567,3419
data literacy education,DOMAIN,567,3420
data literacy curricula,DOMAIN,567,3421
"National Drone and Advanced Air Mobility Research and Development Act, Title VI (""Department of Energy Activities"")",LEGAL_SOURCE,568,3422
"research, development, and demonstration program",REQUIREMENT,605,3423
UAS,DOMAIN,645,3424
Artificial Intelligence Technology Office,ACTOR,568,3425
"National Drone and Advanced Air Mobility Research and Development Act, Title VII (""Department of Homeland Security Activities"")",LEGAL_SOURCE,569,3426
advanced air mobility,DOMAIN,636,3427
counter-UAS systems,TECHNOLOGY,658,3428
privacy-protected data sets,RISK,569,3429
Counter-UAS Center of Excellence,ACTOR,569,3430
"Fair Trade with China Enforcement Act, Sec. 101 (""Establishment of list of certain products receiving support from government of People's Republic of China pursuant to Made in China 2025 policy"")",LEGAL_SOURCE,570,3431
Trade Act of 1974,LEGAL_SOURCE,576,3432
Made in China 2025 policy,LEGAL_SOURCE,570,3433
civil aircraft,DOMAIN,570,3434
advanced medical equipment,DOMAIN,570,3435
agricultural machinery,TECHNOLOGY,570,3436
lithium batteries,TECHNOLOGY,570,3437
high-capacity computing,TECHNOLOGY,570,3438
"Weather Act Reauthorization Act of 2023, Sec. 402 (""Hazardous Weather or Water Event Risk Communication"")",LEGAL_SOURCE,571,3439
Section 406 of the Weather Research and Forecasting Innovation Act of 2017,LEGAL_SOURCE,571,3440
"federal, state, local, tribal, educational, and media partners",ACTOR,571,3441
"Weather Act Reauthorization Act of 2023, Sec. 108 (""Computing Resources Prioritization"")",LEGAL_SOURCE,572,3442
Weather Research and Forecasting Innovation Act,LEGAL_SOURCE,572,3443
centers of excellence for AI and machine learning,REQUIREMENT,572,3444
cloud computing systems,TECHNOLOGY,572,3445
"Weather Act Reauthorization Act of 2023, Sec. 502 (""National Integrated Drought Information System"")",LEGAL_SOURCE,573,3446
National Integrated Drought Information System Act of 2006,LEGAL_SOURCE,573,3447
National Mesonet Program,REQUIREMENT,632,3448
probabilistic forecasts,TECHNOLOGY,620,3449
forecast modeling tools,TECHNOLOGY,573,3450
"National Drone and Advanced Air Mobility Research and Development Act, Title IV (""National Science Foundation Activities"")",LEGAL_SOURCE,574,3451
autonomous control,TECHNOLOGY,574,3452
communications systems,TECHNOLOGY,574,3453
disaster response,ACTOR,601,3454
infrastructure monitoring,TECHNOLOGY,574,3455
data modeling,TECHNOLOGY,574,3456
undergraduate and graduate education,DOMAIN,574,3457
veterans,ACTOR,727,3458
national centers,ACTOR,574,3459
community college programs,DOMAIN,574,3460
"Kids Online Safety Act, Sec. 13 (""Filter Bubble Transparency Requirements"")",LEGAL_SOURCE,575,3461
opaque algorithms,TECHNOLOGY,693,3462
input-transparent algorithm,TECHNOLOGY,693,3463
small downstream providers,ACTOR,575,3464
non-profit organizations,ACTOR,575,3465
"Fair Trade with China Enforcement Act, Sec. 102 (""Prohibition on export to People's Republic of China of national security sensitive technology and intellectual property"")",LEGAL_SOURCE,576,3466
copyrights,LEGAL_SOURCE,576,3467
trademarks,LEGAL_SOURCE,576,3468
U.S. economic security,RISK,793,3469
internet-based services,TECHNOLOGY,576,3470
MEANS Act,LEGAL_SOURCE,577,3471
Office of Manufacturing Security and Resilience,ACTOR,577,3472
Manufacturing Security and Resilience Program,REQUIREMENT,577,3473
program evaluations,LEGAL_SOURCE,577,3474
Protect Working Musicians Act of 2023,LEGAL_SOURCE,578,3475
Independent Music Creator Owners,ACTOR,578,3476
antitrust liability,LEGAL_SOURCE,578,3477
music licensing,REQUIREMENT,578,3478
Dominant Online Music Distribution Platforms,ACTOR,578,3479
Countering Adversarial and Malicious Partnerships at Universities and Schools Act of 2023,LEGAL_SOURCE,579,3480
People's Liberation Army,DOMAIN,579,3481
Military-Civil Fusion strategy,LEGAL_SOURCE,579,3482
K-12 schools,DOMAIN,579,3483
Mandarin language instruction,DOMAIN,579,3484
Chinese cultural programming,DOMAIN,579,3485
foreign gifts,DOMAIN,579,3486
"TORPEDO Act of 2023, Sec. 6 (Reporting requirements on efforts of the Department of State to implement the AUKUS partnership)",LEGAL_SOURCE,580,3487
"Secretaries of Defense, Commerce, and Energy",ACTOR,580,3488
U.S. defense objectives,DOMAIN,580,3489
submarines,TECHNOLOGY,597,3490
ITAR,LEGAL_SOURCE,580,3491
export control regimes,LEGAL_SOURCE,580,3492
AUKUS members,ACTOR,580,3493
Deceptive Experiences To Online Users Reduction Act,LEGAL_SOURCE,581,3494
user autonomy,RISK,581,3495
affirmative express consent,RISK,640,3496
independent review boards,ACCOUNTABILITY,581,3497
user interface,TECHNOLOGY,581,3498
Research and Development Program on New Approaches to Data Analysis for Aviation Safety,LEGAL_SOURCE,582,3499
NEXTOR III,REQUIREMENT,582,3500
aviation safety,RISK,582,3501
Consortium,REQUIREMENT,795,3502
aviation industry partners,ACTOR,582,3503
NASA,ACTOR,691,3504
highly automated aircraft,TECHNOLOGY,582,3505
Disincentivizing Internet Service Censorship of Online Users and Restrictions on Speech and Expression Act,LEGAL_SOURCE,583,3506
interactive computer service providers,ACTOR,909,3507
creators,ACTOR,898,3508
algorithmic amplification,TECHNOLOGY,583,3509
religious material,SENSITIVE_DATA,583,3510
consumer choices,DOMAIN,583,3511
entrepreneurial activities,RISK,583,3512
Section 230,LEGAL_SOURCE,583,3513
information content providers,ACTOR,893,3514
Autonomous Vehicle Accessibility Act/AV Accessibility Act,LEGAL_SOURCE,584,3515
Autonomous Vehicle Accessibility Act,LEGAL_SOURCE,584,3516
AV Accessibility Act,LEGAL_SOURCE,584,3517
Level 4 or Level 5 ADS-equipped vehicles,TECHNOLOGY,584,3518
ADA,LEGAL_SOURCE,584,3519
public transportation infrastructure,DOMAIN,584,3520
Disrupt Explicit Forged Images And Non-Consensual Edits Act of 2024,LEGAL_SOURCE,585,3521
"Consolidated Appropriations Act, 2022",LEGAL_SOURCE,585,3522
civil action,REQUIREMENT,930,3523
injunctions,PENALTY,934,3524
statute of limitations,LEGAL_SOURCE,585,3525
"TORPEDO Act of 2023,  Sec. 12 (Expedited release of advanced technologies to Australia, Canada, and the United Kingdom through the foreign military sales program)",LEGAL_SOURCE,586,3526
Foreign Military Sales,REQUIREMENT,586,3527
hypersonic missiles,TECHNOLOGY,597,3528
"Intelligence Authorization Act for Fiscal Year 2024, Sec. 909 (""Requirement to Ensure Intelligence Community Directives Appropriately Account for Artificial Intelligence and Machine Learning Tools in Intelligence Products"")",LEGAL_SOURCE,587,3529
Intelligence Community Directives 203 and 206,LEGAL_SOURCE,587,3530
"Atomic Energy Advancement Act, Sec. 123 (""Advancement of Nuclear Regulatory Oversight"")",LEGAL_SOURCE,588,3531
NRC,ACTOR,601,3532
COVID-19 emergency,DOMAIN,593,3533
"risk-informed, performance-based procedures",LEGAL_SOURCE,593,3534
nuclear energy industry,ACTOR,593,3535
Stop Fentanyl at the Border Act,LEGAL_SOURCE,589,3536
non-intrusive inspection scanning systems,TECHNOLOGY,589,3537
anomaly detection algorithms,TECHNOLOGY,589,3538
fentanyl interdiction,RISK,589,3539
land borders,GEOGRAPHIC,589,3540
ICE,ACTOR,589,3541
transnational criminal networks,ACTOR,589,3542
Border Patrol Processing Coordinator,ACTOR,589,3543
outbound inspections,REQUIREMENT,589,3544
non-intrusive inspection technology,TECHNOLOGY,696,3545
Forest Data Modernization Act of 2023,LEGAL_SOURCE,590,3546
Forest and Rangeland Renewable Resources Research Act,LEGAL_SOURCE,590,3547
forest carbon,TECHNOLOGY,590,3548
Agriculture Improvement Act,LEGAL_SOURCE,590,3549
data collection and modeling,LIFECYCLE_STAGE,590,3550
"Pandemic and All-Hazards Preparedness and Response Act, Sec. 407 (""Assessment of Artificial Intelligence Threats to Health Security"")",LEGAL_SOURCE,591,3551
"National Academies of Sciences, Engineering, and Medicine",ACTOR,624,3552
AI-related health security vulnerabilities,RISK,591,3553
HHS agencies,ACTOR,591,3554
HHS,ACTOR,832,3555
"Intelligence Authorization Act for Fiscal Year 2024, Sec. 906 (""Programs for Next-Generation Microelectronics in Support of Artificial Intelligence"")",LEGAL_SOURCE,592,3556
Intelligence Advanced Research Projects Activity,ACTOR,592,3557
computing models,TECHNOLOGY,592,3558
optical networks,TECHNOLOGY,592,3559
private industry,ACTOR,602,3560
Advancing Nuclear Regulatory Oversight Act,LEGAL_SOURCE,593,3561
oversight and inspection programs,LEGAL_SOURCE,593,3562
Advisory for AI-Generated Content Act,LEGAL_SOURCE,594,3563
watermark,REQUIREMENT,814,3564
AI-generating entity,ACTOR,594,3565
AI-generated material,TECHNOLOGY,825,3566
covered AI-generated material,TECHNOLOGY,594,3567
SAFE from PRC Investments Act,LEGAL_SOURCE,595,3568
ETFs,DOMAIN,595,3569
U.S. defense contracts,DOMAIN,595,3570
United States-Israel Health Technologies Cooperation Act,LEGAL_SOURCE,596,3571
health technologies,TECHNOLOGY,596,3572
telemedicine,DOMAIN,596,3573
Government of Israel,ACTOR,596,3574
2008 Science and Technology Cooperation Agreement,LEGAL_SOURCE,596,3575
"Department of State Authorization Act of 2023, Sec. 931 (""Priority for Australia and the United Kingdom in Foreign Military Sales and Direct Commercial Sales"")",LEGAL_SOURCE,597,3576
United Kingdom,GEOGRAPHIC,597,3577
Ukraine,GEOGRAPHIC,597,3578
combat systems,TECHNOLOGY,597,3579
Do Not Disturb Act,LEGAL_SOURCE,598,3580
AI impersonation,RISK,598,3581
robocall-blocking services,RISK,598,3582
Voice over Internet Protocol,TECHNOLOGY,598,3583
VoIP,TECHNOLOGY,598,3584
Promoting Resilient Supply Chains Act of 2023,LEGAL_SOURCE,599,3585
AI supply chains,TECHNOLOGY,599,3586
domestic manufacturing capacities,REQUIREMENT,599,3587
allied countries,GEOGRAPHIC,676,3588
blockchain,TECHNOLOGY,695,3589
Promoting Digital Privacy Technologies Act,LEGAL_SOURCE,600,3590
privacy enhancing technologies,RISK,600,3591
Computer and Network Security Program,REQUIREMENT,600,3592
Cyber Security Research and Development Act,LEGAL_SOURCE,600,3593
stakeholder input,ACTOR,600,3594
National Strategy to Utilize Microreactors for Natural Disaster Response Efforts Act,LEGAL_SOURCE,601,3595
microreactors,TECHNOLOGY,601,3596
National Guard,ACTOR,601,3597
Army Corps of Engineers,ACTOR,601,3598
predictive tools,TECHNOLOGY,601,3599
"Department of State Authorization Act of 2023, Sec. 303 (""Task force to address artificial intelligence-enabled influence operations"")",LEGAL_SOURCE,602,3600
Countering AI-Enabled Disinformation Task Force,ACTOR,602,3601
AI-enabled disinformation,RISK,602,3602
digital content provenance detection techniques,TECHNOLOGY,602,3603
standards and frameworks,REQUIREMENT,602,3604
HEARTS Act of 2022,LEGAL_SOURCE,603,3605
federally funded research entities,ACTOR,603,3606
Diversify Tech Act,LEGAL_SOURCE,604,3607
DEIA,LEGAL_SOURCE,604,3608
Shifting Forward Vehicle Technologies Research and Development Act,LEGAL_SOURCE,605,3609
electric vehicle integration,TECHNOLOGY,605,3610
critical material recycling,TECHNOLOGY,605,3611
advanced batteries,TECHNOLOGY,605,3612
power electronics,TECHNOLOGY,605,3613
electric drive systems,TECHNOLOGY,605,3614
vehicle electrification technologies,TECHNOLOGY,605,3615
physical security,RISK,822,3616
Graduate Automotive Technology Education Centers of Research Excellence,ACTOR,605,3617
"Department of State Authorization Act of 2023, Sec. 941 (""Reporting Related to the AUKUS Partnership"")",LEGAL_SOURCE,606,3618
advanced cyber capabilities,TECHNOLOGY,606,3619
hypersonic technologies,TECHNOLOGY,606,3620
electronic warfare,DOMAIN,606,3621
Food and Agriculture Industry Cybersecurity Support Act,LEGAL_SOURCE,607,3622
food and agriculture cybersecurity clearinghouse,REQUIREMENT,607,3623
trade groups,ACTOR,607,3624
civil society organizations,ACTOR,607,3625
Outbound Investment Transparency Act of 2023,LEGAL_SOURCE,608,3626
foreign investments,DOMAIN,608,3627
stakeholder involvement,ACTOR,608,3628
"Health Care Price Transparency Act of 2023, Sec. 301 (""Establishing Requirements With Respect to the Use of Prior Authorization Under Medicare Advantage Plans"")",LEGAL_SOURCE,609,3629
electronic prior authorization program,REQUIREMENT,748,3630
prior authorization requests,LEGAL_SOURCE,748,3631
prior authorization data,LEGAL_SOURCE,609,3632
decision-support technologies,TECHNOLOGY,609,3633
STOP HATE Act of 2023,LEGAL_SOURCE,610,3634
social media companies,ACTOR,637,3635
terms of service,LEGAL_SOURCE,732,3636
Strengthening Consumer Protections and Medical Debt Transparency Act,LEGAL_SOURCE,611,3637
